Date,CL=F,DX-Y.NYB,GC=F,^GSPC,^IXIC
2024-01-12,72.68000030517578,102.4000015258789,2046.699951171875,4783.830078125,14972.759765625
2024-01-16,72.4000015258789,103.36000061035156,2026.0,4765.97998046875,14944.349609375
2024-01-17,72.55999755859375,103.44999694824219,2002.5999755859375,4739.2099609375,14855.6201171875
2024-01-18,74.08000183105469,103.54000091552734,2018.5999755859375,4780.93994140625,15055.650390625
2024-01-19,73.41000366210938,103.29000091552734,2026.5,4839.81005859375,15310.9697265625
2024-01-22,75.19000244140625,103.33000183105469,2019.800048828125,4850.43017578125,15360.2900390625
2024-01-23,74.37000274658203,103.62000274658203,2023.699951171875,4864.60009765625,15425.9404296875
2024-01-24,75.08999633789062,103.23999786376953,2013.9000244140625,4868.5498046875,15481.919921875
2024-01-25,77.36000061035156,103.56999969482422,2016.9000244140625,4894.16015625,15510.5
2024-01-26,78.01000213623047,103.47000122070312,2016.800048828125,4890.97021484375,15455.3603515625
2024-01-29,76.77999877929688,103.61000061035156,2025.199951171875,4927.93017578125,15628.0400390625
2024-01-30,77.81999969482422,103.4000015258789,2031.5,4924.97021484375,15509.900390625
2024-01-31,75.8499984741211,103.2699966430664,2048.39990234375,4845.64990234375,15164.009765625
2024-02-01,73.81999969482422,103.05000305175781,2053.0,4906.18994140625,15361.6396484375
2024-02-02,72.27999877929688,103.91999816894531,2036.0999755859375,4958.60986328125,15628.9501953125
2024-02-05,72.77999877929688,104.44999694824219,2025.699951171875,4942.81005859375,15597.6796875
2024-02-06,73.30999755859375,104.18000030517578,2034.5,4954.22998046875,15609.0
2024-02-07,73.86000061035156,104.04000091552734,2035.199951171875,4995.06005859375,15756.6396484375
2024-02-08,76.22000122070312,104.1500015258789,2032.199951171875,4997.91015625,15793.7099609375
2024-02-09,76.83999633789062,104.08000183105469,2023.300048828125,5026.60986328125,15990.66015625
2024-02-12,76.91999816894531,104.16999816894531,2018.199951171875,5021.83984375,15942.5498046875
2024-02-13,77.87000274658203,104.95999908447266,1992.9000244140625,4953.169921875,15655.599609375
2024-02-14,76.63999938964844,104.72000122070312,1990.300048828125,5000.6201171875,15859.150390625
2024-02-15,78.02999877929688,104.30000305175781,2002.0999755859375,5029.72998046875,15906.169921875
2024-02-16,79.19000244140625,104.27999877929688,2011.5,5005.56982421875,15775.650390625
2024-02-20,78.18000030517578,104.08000183105469,2027.5,4975.509765625,15630.7802734375
2024-02-21,77.91000366210938,104.01000213623047,2022.300048828125,4981.7998046875,15580.8701171875
2024-02-22,78.61000061035156,103.95999908447266,2019.699951171875,5087.02978515625,16041.6201171875
2024-02-23,76.48999786376953,103.94000244140625,2038.5999755859375,5088.7998046875,15996.8203125
2024-02-26,77.58000183105469,103.83000183105469,2028.5,5069.52978515625,15976.25
2024-02-27,78.87000274658203,103.83000183105469,2034.0,5078.18017578125,16035.2998046875
2024-02-28,78.54000091552734,103.9800033569336,2033.0,5069.759765625,15947.740234375
2024-02-29,78.26000213623047,104.16000366210938,2045.699951171875,5096.27001953125,16091.919921875
2024-03-01,79.97000122070312,103.86000061035156,2086.89990234375,5137.080078125,16274.9404296875
2024-03-04,78.73999786376953,103.83000183105469,2117.699951171875,5130.9501953125,16207.509765625
2024-03-05,78.1500015258789,103.80000305175781,2133.5,5078.64990234375,15939.58984375
2024-03-06,79.12999725341797,103.37000274658203,2150.300048828125,5104.759765625,16031.5400390625
2024-03-07,78.93000030517578,102.81999969482422,2158.0,5157.35986328125,16273.3798828125
2024-03-08,78.01000213623047,102.73999786376953,2178.60009765625,5123.68994140625,16085.1103515625
2024-03-11,77.93000030517578,102.87000274658203,2182.5,5117.93994140625,16019.26953125
2024-03-12,77.55999755859375,102.95999908447266,2160.39990234375,5175.27001953125,16265.6396484375
2024-03-13,79.72000122070312,102.79000091552734,2175.39990234375,5165.31005859375,16177.76953125
2024-03-14,81.26000213623047,103.36000061035156,2163.0,5150.47998046875,16128.5302734375
2024-03-15,81.04000091552734,103.43000030517578,2157.300048828125,5117.08984375,15973.169921875
2024-03-18,82.72000122070312,103.58000183105469,2160.699951171875,5149.419921875,16103.4501953125
2024-03-19,83.47000122070312,103.80999755859375,2156.300048828125,5178.509765625,16166.7900390625
2024-03-20,81.68000030517578,103.41000366210938,2157.89990234375,5224.6201171875,16369.41015625
2024-03-21,81.06999969482422,104.0,2182.39990234375,5241.52978515625,16401.83984375
2024-03-22,80.62999725341797,104.43000030517578,2158.10009765625,5234.18017578125,16428.8203125
2024-03-25,81.94999694824219,104.2300033569336,2174.800048828125,5218.18994140625,16384.470703125
2024-03-26,81.62000274658203,104.29000091552734,2175.60009765625,5203.580078125,16315.7001953125
2024-03-27,81.3499984741211,104.3499984741211,2190.60009765625,5248.490234375,16399.51953125
2024-03-28,83.16999816894531,104.55000305175781,2217.39990234375,5254.35009765625,16379.4599609375
2024-04-01,83.70999908447266,105.0199966430664,2236.5,5243.77001953125,16396.830078125
